timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
3 245 767 0.35478659671848173 0.045213403281518294
3 247 361 0.28928136556744544 0.11071863443255459
3 247 833 0.23518310033253856 0.16481689966746146
3 250 687 0.3031895898525839 0.09681041014741615
3 250 994 0.2277919032963217 0.17220809670367832
3 252 567 0.247560706693256 0.15243929330674402
3 256 260 0.20228333568849266 0.19771666431150736
3 256 738 0.22806361517656046 0.17193638482343956
3 256 942 0.14988329236215853 0.2501167076378415
3 257 951 0.2773788103654613 0.12262118963453872
3 260 942 0.0530498173067618 0.34695018269323824
3 263 413 0.1044053589456396 0.2955946410543604
3 264 744 0.3706636333201436 0.029336366679856396
3 267 559 0.2927458972078069 0.1072541027921931
3 269 477 0.2768093994005322 0.12319060059946785
3 271 387 0.1918520360045512 0.20814796399544883
3 271 869 0.13804690032165626 0.2619530996783438
3 272 702 0.08845141353563289 0.3115485864643671
3 273 307 0.28466955039568687 0.11533044960431316
3 274 500 0.09064402367634812 0.3093559763236519
3 274 786 0.287171114144173 0.11282888585582701
3 274 968 0.28947945195568375 0.11052054804431627
3 275 375 0.37280806681394546 0.027191933186054562
3 275 986 0.2830017915139979 0.11699820848600212
3 278 716 0.2210695332967085 0.17893046670329152
3 280 519 0.36777506139931904 0.032224938600680986
3 282 463 0.3167093806421744 0.08329061935782561
3 287 517 0.1379498071123363 0.26205019288766374
3 290 887 0.32547794253365997 0.07452205746634005
3 291 645 0.33518959169961793 0.0648104083003821
3 293 461 0.2026633577536893 0.19733664224631073
3 293 579 0.1883791466605223 0.21162085333947772
3 293 781 0.3690677733270459 0.030932226672954144
3 295 682 0.21395697929513208 0.18604302070486795
3 299 737 0.2645236571239909 0.13547634287600913
3 306 693 0.3843703938992187 0.015629606100781346
3 308 357 0.3358246088714827 0.06417539112851733
3 309 808 0.3277792718286043 0.07222072817139574
3 310 743 0.3334128632906158 0.06658713670938421
3 314 635 0.16657436982837598 0.23342563017162404
3 315 494 0.37543027400867196 0.024569725991328062
3 317 741 0.11527081561849756 0.28472918438150246
3 319 695 0.3576957689462023 0.042304231053797714
3 322 355 0.2880180932689586 0.11198190673104141
3 322 498 0.31070095467351416 0.08929904532648586
3 328 343 0.2220250063334728 0.17797499366652722
3 330 924 0.23944429912640225 0.16055570087359777
3 333 545 0.3660037736841923 0.03399622631580773
3 337 649 0.31598636816851733 0.0840136318314827
3 338 621 0.06020232739101706 0.33979767260898297
3 338 863 0.3217663448731243 0.07823365512687575
3 340 450 0.12992640135388375 0.27007359864611624
3 342 344 0.32162408081337607 0.07837591918662395
3 342 954 0.26176609145244384 0.13823390854755618
3 344 794 0.18840592483460086 0.21159407516539916
3 347 729 0.2995574760659101 0.10044252393408992
3 347 995 0.33931793969210927 0.06068206030789075
3 348 756 0.29960519667662466 0.10039480332337536
3 348 944 0.35273495046416464 0.04726504953583538
3 350 808 0.16944478237535784 0.23055521762464218
3 351 371 0.39879912993590666 0.0012008700640933623
3 355 678 0.17143835401763413 0.2285616459823659
3 356 926 0.15274100547324268 0.24725899452675734
3 372 655 0.2862584584903633 0.11374154150963672
3 372 831 0.1958243121583532 0.20417568784164683
3 376 792 0.21876389640031305 0.18123610359968698
3 381 796 0.3080142073969537 0.09198579260304635
3 382 591 0.35397677542023903 0.04602322457976099
3 383 523 0.1903755108280028 0.20962448917199722
3 387 869 0.32982132659525676 0.07017867340474326
3 389 524 0.12977417302410327 0.27022582697589675
3 393 657 0.1784449958893588 0.22155500411064122
3 399 462 0.3812307234507294 0.01876927654927063
3 400 708 0.39591044903171857 0.004089550968281452
3 401 631 0.344352946958051 0.055647053041949
3 401 843 0.38404492801309753 0.01595507198690249
3 404 889 0.2876497999919987 0.11235020000800133
3 405 902 0.15908561189227863 0.2409143881077214
3 407 570 0.08803208618545805 0.311967913814542
3 407 782 0.24134679199936157 0.15865320800063845
3 408 870 0.16197342315514676 0.23802657684485326
3 409 599 0.34412145205497463 0.05587854794502539
3 410 472 0.07726802710930564 0.3227319728906944
3 411 948 0.32550415006596956 0.07449584993403047
3 412 928 0.33957289225486204 0.06042710774513799
3 415 521 0.215406211295444 0.18459378870455603
3 416 427 0.2506769777275065 0.1493230222724935
3 421 536 0.29066034594956425 0.10933965405043578
3 424 882 0.39992207435069266 7.792564930736434E-5
3 427 672 0.2582777491488803 0.14172225085111972
3 427 826 0.226267630035532 0.17373236996446803
3 429 607 0.3548583518772887 0.04514164812271132
3 430 637 0.10367817471133574 0.2963218252886643
3 431 691 0.3876202193412204 0.012379780658779649
3 432 486 0.3931346197065796 0.006865380293420431
3 433 568 0.34948132443433116 0.05051867556566886
3 438 447 0.2986514856035444 0.10134851439645565
3 440 823 0.3759307478255665 0.02406925217443351
3 440 961 0.22253247943336182 0.1774675205666382
3 457 586 0.3654525478694209 0.03454745213057914
3 458 538 0.33867784835019393 0.06132215164980609
3 460 856 0.15670878596296217 0.24329121403703785
3 461 579 0.3717710890119696 0.02822891098803043
3 461 757 0.31395148654408583 0.08604851345591419
3 465 701 0.10687237930206986 0.2931276206979302
3 465 716 0.32653463951505424 0.07346536048494579
3 469 582 0.31417637205875415 0.08582362794124587
3 469 891 0.3492783456862335 0.05072165431376652
3 471 481 0.2308299226647629 0.16917007733523712
3 473 675 0.36482249835554803 0.03517750164445199
3 474 875 0.18525097568577564 0.21474902431422438
3 475 542 0.375570782687302 0.024429217312698037
3 475 993 0.27796531243512074 0.12203468756487929
3 476 944 0.3287673132885229 0.07123268671147714
3 479 708 0.287723637064218 0.11227636293578203
3 480 815 0.32302137126683844 0.07697862873316158
3 484 919 0.28436854798473027 0.11563145201526975
3 487 712 0.3623223202596068 0.03767767974039321
3 491 728 0.3915840573329631 0.008415942667036935
3 491 885 0.19819845050267348 0.20180154949732654
3 496 764 0.33510672829802235 0.06489327170197767
3 500 786 0.3224064465650508 0.07759355343494923
3 500 968 0.3782446870349016 0.021755312965098417
3 502 759 0.24929342788654285 0.15070657211345717
3 506 797 0.16450934861043476 0.23549065138956526
3 507 866 0.31982390567235414 0.08017609432764589
3 508 598 0.3519331782761367 0.04806682172386334
3 508 613 0.26331268366499644 0.13668731633500358
3 508 639 0.3936062012728129 0.00639379872718715
3 508 758 0.38584928145889086 0.014150718541109164
3 508 766 0.39139438479053773 0.008605615209462292
3 516 612 0.312079608796943 0.087920391203057
3 521 761 0.2739160079718096 0.12608399202819043
3 522 858 0.39946333973347753 5.366602665224929E-4
3 524 922 0.34612167782424447 0.053878322175755555
3 524 932 0.36026512544678907 0.03973487455321095
3 532 767 0.3878522191646887 0.012147780835311317
3 535 603 0.370351564586845 0.02964843541315504
3 536 742 0.33241804109736356 0.06758195890263646
3 542 795 0.3318063934054615 0.06819360659453855
3 547 828 0.2783573163205191 0.12164268367948095
3 547 843 0.3558010082443044 0.04419899175569564
3 548 880 0.33260376641034733 0.06739623358965269
3 552 602 0.08029850019066953 0.3197014998093305
3 556 685 0.28298316225626097 0.11701683774373905
3 557 806 0.2599697016168889 0.1400302983831111
3 563 703 0.23638269384335814 0.16361730615664188
3 563 932 0.25045427696816935 0.14954572303183067
3 563 971 0.1589102879208746 0.2410897120791254
3 565 940 0.18887865726473801 0.211121342735262
3 567 779 0.3368863516258431 0.06311364837415695
3 570 782 0.20635472218930848 0.19364527781069155
3 572 798 0.2799625573561599 0.12003744264384014
3 577 845 0.2965817635404697 0.1034182364595303
3 578 588 0.36756202705613444 0.03243797294386558
3 582 813 0.34018149699478417 0.05981850300521585
3 582 891 0.12113054733659862 0.2788694526634014
3 583 596 0.3082276550652248 0.09177234493477521
3 583 907 0.1683797058656308 0.23162029413436921
3 585 974 0.21409882613658923 0.1859011738634108
3 586 804 0.19856211329743034 0.20143788670256968
3 587 848 0.19077272995805028 0.20922727004194974
3 589 699 0.31549418948103314 0.08450581051896688
3 590 898 0.19508288529177703 0.204917114708223
3 596 907 0.30830799295263334 0.09169200704736669
3 598 930 0.2736060685248696 0.12639393147513045
3 613 639 0.21985878171953194 0.18014121828046809
3 615 634 0.19288276549279426 0.20711723450720576
3 619 710 0.17666810366481975 0.22333189633518027
3 619 953 0.06000370775026742 0.3399962922497326
3 620 629 0.2033274485033519 0.1966725514966481
3 621 863 0.3818623333873736 0.018137666612626446
3 622 960 0.3515428991560864 0.048457100843913636
3 623 730 0.31611120119334146 0.08388879880665856
3 623 754 0.3822071974655661 0.017792802534433938
3 636 1000 0.059879916529059524 0.34012008347094047
3 638 958 0.3952260956228841 0.004773904377115945
3 648 758 0.2557467515116602 0.1442532484883398
3 648 766 0.24635135110294057 0.15364864889705945
3 648 788 0.3438297615945331 0.05617023840546692
3 655 831 0.34387447991668113 0.05612552008331889
3 668 793 0.34147505259868294 0.058524947401317085
3 668 983 0.3761437937881275 0.02385620621187251
3 671 985 0.2541815083642827 0.1458184916357173
3 672 826 0.05586412875900226 0.34413587124099776
3 679 750 0.252215352681854 0.147784647318146
3 684 811 0.16236102930919505 0.23763897069080497
3 687 804 0.23858027901663845 0.16141972098336158
3 689 906 0.1539346948775564 0.24606530512244362
3 689 957 0.34854901089819207 0.051450989101807953
3 693 748 0.19183504016121905 0.20816495983878097
3 695 964 0.3747119965258347 0.02528800347416532
3 696 973 0.25112481752246313 0.1488751824775369
3 696 999 0.39749801351255315 0.0025019864874468722
3 703 932 0.3727460771425567 0.027253922857443325
3 703 971 0.17931871420764334 0.22068128579235669
3 704 948 0.3499477144370937 0.05005228556290631
3 710 953 0.2193615472794182 0.18063845272058182
3 711 803 0.3095683733459465 0.09043162665405352
3 713 899 0.22707524121107425 0.17292475878892577
3 714 800 0.19488299607747336 0.20511700392252666
3 725 936 0.1941379835793564 0.2058620164206436
3 727 778 0.2099901829275681 0.19000981707243192
3 727 984 0.20878704985197438 0.19121295014802564
3 738 942 0.3766108903089272 0.02338910969107283
3 747 984 0.22077348997104634 0.17922651002895368
3 758 766 0.026674328546674914 0.3733256714533251
3 762 772 0.36284165650221867 0.037158343497781354
3 777 949 0.1763706221064642 0.22362937789353582
3 785 811 0.3871897126296746 0.012810287370325413
3 786 968 0.29639819502380105 0.10360180497619897
3 799 937 0.19668294974206132 0.2033170502579387
3 801 896 0.17879265761259344 0.22120734238740658
3 813 891 0.21926679770791288 0.18073320229208714
3 814 838 0.13475500221757103 0.265244997782429
3 823 961 0.20998099303589182 0.1900190069641082
3 830 862 0.3454983406979309 0.05450165930206913
3 853 862 0.3953582241191501 0.004641775880849908
3 855 910 0.3952045483470929 0.004795451652907123
3 858 881 0.19417641575127506 0.20582358424872496
3 877 999 0.11133353025939029 0.2886664697406097
3 882 959 0.23845725061261897 0.16154274938738106
3 886 941 0.21329488498485857 0.18670511501514145
3 910 978 0.3689510533590203 0.031048946640979735
3 914 917 0.04272755268609849 0.3572724473139015
3 922 932 0.16561637513877894 0.23438362486122108
3 932 971 0.3954195698721838 0.004580430127816226
3 938 972 0.16020474601433946 0.23979525398566057
3 965 988 0.19990691356512544 0.20009308643487458
4 1 255 0.12618153930957537 0.27381846069042465
4 2 922 0.2589509254714617 0.14104907452853832
4 2 932 0.36710420060828564 0.032895799391714386
4 8 740 0.15490030272989214 0.24509969727010789
4 11 222 0.2858104214385063 0.1141895785614937
4 11 923 0.30482979258711795 0.09517020741288207
4 13 719 0.3098597074032778 0.09014029259672224
4 16 297 0.33606077929943623 0.06393922070056379
4 18 943 0.13814706348475786 0.26185293651524216
4 20 94 0.34723109418367093 0.05276890581632909
4 23 796 0.31445814580425796 0.08554185419574206
4 25 77 0.27658650290391645 0.12341349709608357
4 25 466 0.1327201812887178 0.26727981871128226
4 27 810 0.18775743988872198 0.21224256011127804
4 28 211 0.2599778878087751 0.1400221121912249
4 28 456 0.3211234563659659 0.07887654363403412
4 28 527 0.2862221851360895 0.11377781486391053
4 31 480 0.31993066805345044 0.08006933194654958
4 31 561 0.380269428817491 0.019730571182509038
4 31 815 0.34918784966877253 0.05081215033122749
4 32 497 0.23069466548633236 0.16930533451366767
4 33 643 0.27319166415187085 0.12680833584812917
4 34 589 0.29106291034701304 0.10893708965298698
4 35 416 0.23262949793561713 0.1673705020643829
4 36 855 0.2539385023322351 0.14606149766776494
4 36 910 0.16656175717985386 0.23343824282014616
4 37 153 0.28538006062259524 0.11461993937740478
4 38 139 0.3796622320829349 0.020337767917065097
4 39 969 0.305985669396547 0.09401433060345304
4 40 718 0.27184128774247573 0.1281587122575243
4 42 89 0.11529827996065876 0.28470172003934124
4 42 892 0.1580057695922426 0.24199423040775742
4 43 660 0.19801607635033922 0.2019839236496608
4 44 818 0.27949932573863934 0.12050067426136069
4 46 975 0.2239386975094124 0.17606130249058763
4 47 320 0.37879101208754284 0.021208987912457178
4 49 433 0.2787068978668159 0.12129310213318412
4 51 713 0.3728283211483804 0.02717167885161964
4 51 734 0.200487640057829 0.19951235994217104
4 51 797 0.3642920808167987 0.03570791918320132
4 52 67 0.23247987320849445 0.16752012679150557
4 52 829 0.3226130439074185 0.0773869560925815
4 54 894 0.3407793345794827 0.05922066542051735
4 55 546 0.286184521478303 0.11381547852169704
4 55 662 0.3345695207384592 0.06543047926154083
4 56 547 0.35822748092469636 0.04177251907530366
4 56 843 0.052549767664131164 0.34745023233586886
4 57 867 0.2642073632767615 0.13579263672323855
4 58 81 0.3719416951602508 0.02805830483974925
4 58 952 0.3324312631265106 0.06756873687348941
4 60 449 0.29840515128222006 0.10159484871777996
4 62 417 0.09428725012229852 0.3057127498777015
4 63 424 0.32658683712450254 0.07341316287549748
4 64 555 0.3607496165243058 0.039250383475694206
4 65 883 0.3736794813959595 0.0263205186040405
4 66 717 0.32671749962078733 0.07328250037921269
4 67 829 0.17978906893459579 0.22021093106540424
4 68 330 0.17109449881040975 0.22890550118959027
4 68 924 0.2446393275758902 0.15536067242410984
4 69 439 0.1070203969539217 0.29297960304607834
4 71 674 0.39137527861527144 0.008624721384728584
4 73 104 0.294219926048112 0.10578007395188804
4 73 493 0.35427585976172593 0.04572414023827409
4 75 379 0.36786579978341005 0.03213420021658997
4 77 466 0.28826639516773045 0.11173360483226957
4 79 454 0.21020592442138847 0.18979407557861155
4 80 232 0.31137159647252377 0.08862840352747625
4 80 476 0.1762546234719325 0.22374537652806753
4 80 944 0.28898174578615626 0.11101825421384376
4 82 369 0.2625343844945684 0.13746561550543163
4 83 389 0.03835858519484031 0.3616414148051597
4 83 524 0.16380697733897878 0.23619302266102124
4 88 596 0.3801925378249189 0.019807462175081114
4 89 892 0.2657612793643763 0.1342387206356237
4 90 573 0.18582426006343705 0.21417573993656297
4 92 249 0.2882967578452833 0.11170324215471672
4 92 294 0.3392108912588433 0.06078910874115673
4 94 470 0.21208398905050427 0.18791601094949575
4 94 700 0.35602924411943465 0.04397075588056537
4 99 779 0.33607307212908283 0.0639269278709172
4 100 271 0.3328437355834638 0.06715626441653622
4 100 387 0.27809443230799186 0.12190556769200817
4 101 320 0.30661359467028515 0.09338640532971487
4 106 749 0.16941934909346537 0.23058065090653465
4 111 269 0.3407958840369917 0.05920411596300834
4 111 477 0.3113178174849919 0.08868218251500815
4 112 451 0.21647717331081198 0.18352282668918804
4 113 243 0.2686158270412781 0.1313841729587219
4 113 791 0.17335229476761163 0.2266477052323884
4 114 684 0.31820200429128204 0.08179799570871799
4 114 811 0.2097248884251906 0.19027511157480942
4 115 395 0.20614282861560454 0.19385717138439548
4 116 315 0.2967114164530977 0.10328858354690235
4 117 998 0.3657385696475044 0.034261430352495625
4 121 367 0.3447168347011412 0.05528316529885885
4 121 827 0.3933016206000327 0.006698379399967314
4 122 823 0.37231651808417104 0.027683481915828978
4 122 961 0.39041124782634157 0.009588752173658455
4 123 723 0.374443550914905 0.025556449085095023
4 123 872 0.2446251075596547 0.15537489244034533
4 124 850 0.2717346926248487 0.12826530737515135
4 125 616 0.2571389743998869 0.1428610256001131
4 126 793 0.30179550069263605 0.09820449930736397
4 131 172 0.2661061748076073 0.13389382519239273
4 131 288 0.22056332792469344 0.17943667207530659
4 133 220 0.18682881674334215 0.21317118325665788
4 133 333 0.053110730598174886 0.34688926940182513
4 133 545 0.3912382804718952 0.008761719528104839
4 137 753 0.35170691668429893 0.04829308331570109
4 153 632 0.37622610351962527 0.023773896480374757
4 154 853 0.2592775660429963 0.14072243395700373
4 156 525 0.3385871592072081 0.06141284079279191
4 157 219 0.3990793781358081 9.206218641918951E-4
4 157 290 0.3598817841225993 0.04011821587740072
4 158 209 0.2308611644359169 0.16913883556408313
4 159 347 0.3363882311493222 0.06361176885067782
4 159 995 0.14067339609714932 0.25932660390285067
4 161 210 0.32710074109092374 0.07289925890907628
4 162 258 0.13997580870443194 0.2600241912955681
4 165 228 0.31555251215928953 0.08444748784071049
4 166 587 0.22027797850999822 0.1797220214900018
4 166 848 0.24506491542087638 0.15493508457912364
4 167 919 0.2791296062247906 0.12087039377520942
4 169 373 0.38133284336022927 0.018667156639770754
4 170 254 0.3953852842409289 0.004614715759071131
4 173 677 0.2956736958775288 0.10432630412247124
4 175 226 0.3357020764354218 0.0642979235645782
4 175 564 0.26638618241847956 0.13361381758152047
4 175 744 0.20855750318174446 0.19144249681825556
4 176 636 0.2610830759874784 0.13891692401252165
4 176 1000 0.32096127002613606 0.07903872997386396
4 181 963 0.34798401761976944 0.052015982380230585
4 183 507 0.3816236838899501 0.018376316110049917
4 183 866 0.13488743882948384 0.2651125611705162
4 186 319 0.3415911317798167 0.05840886822018332
4 186 743 0.36482224002273195 0.035177759977268075
4 188 841 0.1961160418205123 0.20388395817948773
4 189 774 0.26281951781399215 0.13718048218600787
4 190 717 0.2876427086479292 0.11235729135207084
4 194 666 0.26769646084929527 0.13230353915070475
4 195 231 0.09113223276749324 0.30886776723250675
4 195 693 0.19338763170414894 0.20661236829585108
4 195 748 0.3157744289983054 0.08422557100169464
4 196 508 0.3786289189567421 0.02137108104325791
4 196 613 0.1218293222828513 0.2781706777171487
4 196 639 0.25857788399880466 0.14142211600119536
4 197 726 0.29358604786337567 0.10641395213662436
4 198 800 0.3754762220873472 0.02452377791265281
4 200 606 0.12973800905313343 0.2702619909468666
4 202 519 0.195430005622552 0.20456999437744802
4 203 347 0.38806673844014805 0.011933261559851971
4 204 293 0.39468159145851733 0.005318408541482689
4 204 579 0.233815767246924 0.16618423275307603
4 205 873 0.26185528839288824 0.13814471160711178
4 207 262 0.2258196425814167 0.17418035741858331
4 210 864 0.39565704503676463 0.00434295496323539
4 211 527 0.14125277170242406 0.25874722829757596
4 212 980 0.3247974230468136 0.07520257695318644
4 213 830 0.18224976335155532 0.2177502366484447
4 214 488 0.368927966240418 0.031072033759582007
4 217 946 0.3514270396870034 0.04857296031299663
4 218 226 0.24447067964848948 0.15552932035151054
4 219 458 0.2588273187714878 0.14117268122851223
4 219 514 0.3490260678887701 0.050973932111229914
4 220 333 0.13652780948578497 0.26347219051421505
4 220 545 0.2824200364420871 0.11757996355791295
4 222 923 0.31353610472161 0.08646389527839005
4 223 698 0.20803739059083698 0.19196260940916304
4 223 846 0.33614587368398396 0.06385412631601606
4 224 978 0.3495795946789491 0.05042040532105091
4 225 433 0.34211757799987247 0.057882422000127554
4 226 564 0.32417903162705186 0.07582096837294816
4 227 435 0.384828231193423 0.015171768806577002
4 227 980 0.38828686368487536 0.011713136315124661
4 228 551 0.3376467061042576 0.0623532938957424
4 229 299 0.2957159808290601 0.10428401917093993
4 231 693 0.12547458022428348 0.27452541977571654
4 231 748 0.2917797255069477 0.10822027449305233
4 232 476 0.2504028846658308 0.1495971153341692
4 232 944 0.1711902351384497 0.22880976486155033
4 234 890 0.17245115755374388 0.22754884244625614
4 235 451 0.3775425833209476 0.022457416679052433
4 235 541 0.23491149024653335 0.16508850975346667
4 237 284 0.32710725102982857 0.07289274897017145
4 238 630 0.3713843072795527 0.02861569272044734
4 238 735 0.23146460846314612 0.1685353915368539
4 241 816 0.3717551076057913 0.028244892394208743
4 241 888 0.37237617848560206 0.02762382151439796
4 243 791 0.23779941370809146 0.16220058629190856
4 245 767 0.35478659671848173 0.045213403281518294
4 247 361 0.28928136556744544 0.11071863443255459
4 247 833 0.23518310033253856 0.16481689966746146
4 250 687 0.3031895898525839 0.09681041014741615
4 250 994 0.2277919032963217 0.17220809670367832
4 252 567 0.247560706693256 0.15243929330674402
4 256 260 0.20228333568849266 0.19771666431150736
4 256 738 0.22806361517656046 0.17193638482343956
4 256 942 0.14988329236215853 0.2501167076378415
4 257 951 0.2773788103654613 0.12262118963453872
4 260 942 0.0530498173067618 0.34695018269323824
4 263 413 0.1044053589456396 0.2955946410543604
4 264 744 0.3706636333201436 0.029336366679856396
4 267 559 0.2927458972078069 0.1072541027921931
4 269 477 0.2768093994005322 0.12319060059946785
4 271 387 0.1918520360045512 0.20814796399544883
4 271 869 0.13804690032165626 0.2619530996783438
4 272 702 0.08845141353563289 0.3115485864643671
4 273 307 0.28466955039568687 0.11533044960431316
4 274 500 0.09064402367634812 0.3093559763236519
4 274 786 0.287171114144173 0.11282888585582701
4 274 968 0.28947945195568375 0.11052054804431627
4 275 375 0.37280806681394546 0.027191933186054562
4 275 986 0.2830017915139979 0.11699820848600212
4 278 716 0.2210695332967085 0.17893046670329152
4 280 519 0.36777506139931904 0.032224938600680986
4 282 463 0.3167093806421744 0.08329061935782561
4 287 517 0.1379498071123363 0.26205019288766374
4 290 887 0.32547794253365997 0.07452205746634005
4 291 645 0.33518959169961793 0.0648104083003821
4 293 461 0.2026633577536893 0.19733664224631073
4 293 579 0.1883791466605223 0.21162085333947772
4 293 781 0.3690677733270459 0.030932226672954144
4 295 682 0.21395697929513208 0.18604302070486795
4 299 737 0.2645236571239909 0.13547634287600913
4 306 693 0.3843703938992187 0.015629606100781346
4 308 357 0.3358246088714827 0.06417539112851733
4 309 808 0.3277792718286043 0.07222072817139574
4 310 743 0.3334128632906158 0.06658713670938421
4 314 635 0.16657436982837598 0.23342563017162404
4 315 494 0.37543027400867196 0.024569725991328062
4 317 741 0.11527081561849756 0.28472918438150246
4 319 695 0.3576957689462023 0.042304231053797714
4 322 355 0.2880180932689586 0.11198190673104141
4 322 498 0.31070095467351416 0.08929904532648586
4 328 343 0.2220250063334728 0.17797499366652722
4 330 924 0.23944429912640225 0.16055570087359777
4 333 545 0.3660037736841923 0.03399622631580773
4 337 649 0.31598636816851733 0.0840136318314827
4 338 621 0.06020232739101706 0.33979767260898297
4 338 863 0.3217663448731243 0.07823365512687575
4 340 450 0.12992640135388375 0.27007359864611624
4 342 344 0.32162408081337607 0.07837591918662395
4 342 954 0.26176609145244384 0.13823390854755618
4 344 794 0.18840592483460086 0.21159407516539916
4 347 729 0.2995574760659101 0.10044252393408992
4 347 995 0.33931793969210927 0.06068206030789075
4 348 756 0.29960519667662466 0.10039480332337536
4 348 944 0.35273495046416464 0.04726504953583538
4 350 808 0.16944478237535784 0.23055521762464218
4 351 371 0.39879912993590666 0.0012008700640933623
4 355 678 0.17143835401763413 0.2285616459823659
4 356 926 0.15274100547324268 0.24725899452675734
4 372 655 0.2862584584903633 0.11374154150963672
4 372 831 0.1958243121583532 0.20417568784164683
4 376 792 0.21876389640031305 0.18123610359968698
4 381 796 0.3080142073969537 0.09198579260304635
4 382 591 0.35397677542023903 0.04602322457976099
4 383 523 0.1903755108280028 0.20962448917199722
4 387 869 0.32982132659525676 0.07017867340474326
4 389 524 0.12977417302410327 0.27022582697589675
4 393 657 0.1784449958893588 0.22155500411064122
4 399 462 0.3812307234507294 0.01876927654927063
4 400 708 0.39591044903171857 0.004089550968281452
4 401 631 0.344352946958051 0.055647053041949
4 401 843 0.38404492801309753 0.01595507198690249
4 404 889 0.2876497999919987 0.11235020000800133
4 405 902 0.15908561189227863 0.2409143881077214
4 407 570 0.08803208618545805 0.311967913814542
4 407 782 0.24134679199936157 0.15865320800063845
4 408 870 0.16197342315514676 0.23802657684485326
4 409 599 0.34412145205497463 0.05587854794502539
4 410 472 0.07726802710930564 0.3227319728906944
4 411 948 0.32550415006596956 0.07449584993403047
4 412 928 0.33957289225486204 0.06042710774513799
4 415 521 0.215406211295444 0.18459378870455603
4 416 427 0.2506769777275065 0.1493230222724935
4 421 536 0.29066034594956425 0.10933965405043578
4 424 882 0.39992207435069266 7.792564930736434E-5
4 427 672 0.2582777491488803 0.14172225085111972
4 427 826 0.226267630035532 0.17373236996446803
4 429 607 0.3548583518772887 0.04514164812271132
4 430 637 0.10367817471133574 0.2963218252886643
4 431 691 0.3876202193412204 0.012379780658779649
4 432 486 0.3931346197065796 0.006865380293420431
4 433 568 0.34948132443433116 0.05051867556566886
4 438 447 0.2986514856035444 0.10134851439645565
4 440 823 0.3759307478255665 0.02406925217443351
4 440 961 0.22253247943336182 0.1774675205666382
4 457 586 0.3654525478694209 0.03454745213057914
4 458 538 0.33867784835019393 0.06132215164980609
4 460 856 0.15670878596296217 0.24329121403703785
4 461 579 0.3717710890119696 0.02822891098803043
4 461 757 0.31395148654408583 0.08604851345591419
4 465 701 0.10687237930206986 0.2931276206979302
4 465 716 0.32653463951505424 0.07346536048494579
4 469 582 0.31417637205875415 0.08582362794124587
4 469 891 0.3492783456862335 0.05072165431376652
4 471 481 0.2308299226647629 0.16917007733523712
4 473 675 0.36482249835554803 0.03517750164445199
4 474 875 0.18525097568577564 0.21474902431422438
4 475 542 0.375570782687302 0.024429217312698037
4 475 993 0.27796531243512074 0.12203468756487929
4 476 944 0.3287673132885229 0.07123268671147714
4 479 708 0.287723637064218 0.11227636293578203
4 480 815 0.32302137126683844 0.07697862873316158
4 484 919 0.28436854798473027 0.11563145201526975
4 487 712 0.3623223202596068 0.03767767974039321
4 491 728 0.3915840573329631 0.008415942667036935
4 491 885 0.19819845050267348 0.20180154949732654
4 496 764 0.33510672829802235 0.06489327170197767
4 500 786 0.3224064465650508 0.07759355343494923
4 500 968 0.3782446870349016 0.021755312965098417
4 502 759 0.24929342788654285 0.15070657211345717
4 506 797 0.16450934861043476 0.23549065138956526
4 507 866 0.31982390567235414 0.08017609432764589
4 508 598 0.3519331782761367 0.04806682172386334
4 508 613 0.26331268366499644 0.13668731633500358
4 508 639 0.3936062012728129 0.00639379872718715
4 508 758 0.38584928145889086 0.014150718541109164
4 508 766 0.39139438479053773 0.008605615209462292
4 516 612 0.312079608796943 0.087920391203057
4 521 761 0.2739160079718096 0.12608399202819043
4 522 858 0.39946333973347753 5.366602665224929E-4
4 524 922 0.34612167782424447 0.053878322175755555
4 524 932 0.36026512544678907 0.03973487455321095
4 532 767 0.3878522191646887 0.012147780835311317
4 535 603 0.370351564586845 0.02964843541315504
4 536 742 0.33241804109736356 0.06758195890263646
4 542 795 0.3318063934054615 0.06819360659453855
4 547 828 0.2783573163205191 0.12164268367948095
4 547 843 0.3558010082443044 0.04419899175569564
4 548 880 0.33260376641034733 0.06739623358965269
4 552 602 0.08029850019066953 0.3197014998093305
4 556 685 0.28298316225626097 0.11701683774373905
4 557 806 0.2599697016168889 0.1400302983831111
4 563 703 0.23638269384335814 0.16361730615664188
4 563 932 0.25045427696816935 0.14954572303183067
4 563 971 0.1589102879208746 0.2410897120791254
4 565 940 0.18887865726473801 0.211121342735262
4 567 779 0.3368863516258431 0.06311364837415695
4 570 782 0.20635472218930848 0.19364527781069155
4 572 798 0.2799625573561599 0.12003744264384014
4 577 845 0.2965817635404697 0.1034182364595303
4 578 588 0.36756202705613444 0.03243797294386558
4 582 813 0.34018149699478417 0.05981850300521585
4 582 891 0.12113054733659862 0.2788694526634014
4 583 596 0.3082276550652248 0.09177234493477521
4 583 907 0.1683797058656308 0.23162029413436921
4 585 974 0.21409882613658923 0.1859011738634108
4 586 804 0.19856211329743034 0.20143788670256968
4 587 848 0.19077272995805028 0.20922727004194974
4 589 699 0.31549418948103314 0.08450581051896688
4 590 898 0.19508288529177703 0.204917114708223
4 596 907 0.30830799295263334 0.09169200704736669
